creature_id,creature_name,prompt,negative_prompt
ea4cccb1-400a-402c-b845-11dbe382c25a,Script Snake of Silver Gothic,"dark ornate details, elegant gothic style, proud script snake character, silver and gold color scheme, roaring with mouth open, kitchen background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
64b8b3ac-dc17-4053-af2c-4906253c9141,Goldwing Dragonfly,"dark ornate details, elegant gothic style, proud dragonfly character, gold and brown color scheme, roaring stance with raised head, glowing aura, light rays, radiant effect, nebula background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8cf6ce9e-3364-4994-8eec-1f9c68dc9c0b,Gold Naturalistic Starcloud Dragon,"cute figurine style, proud starcloud dragon character, gold and brown color scheme, fierce roar pose, nebula background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
09c5af15-2f56-4767-9700-97861edbdd35,Naturalistic Peacock of Avian,"cute figurine style, proud peacock character, gold and brown color scheme, fierce roar pose, ethereal glow, spiritual wisps, ghostly aura, kitchen background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e317b5d4-d013-496e-adac-2691d5022faa,Silver Gothic Seahorse,"dark ornate details, elegant gothic style, proud seahorse character, silver and gold color scheme, fierce roar pose, desert background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8c576f63-8e22-48a6-91b3-d38666038382,Summer Blaze of Silver Gothic,"dark ornate details, elegant gothic style, proud summer blaze character, silver and gold color scheme, roaring stance with raised head, electrical sparks, energy bolts, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
09bdf2fc-fbb8-497a-8731-adbacaa1d962,Proud Gold Crystal Cube,"cute figurine style, proud crystal cube character, gold and brown color scheme, roaring stance with raised head, magical sparkles, mystical runes, arcane glow, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d67c17cb-01d9-407f-b087-f795cabebdfa,Gothic Googly-eyed Gremlin of Abstract,"dark ornate details, elegant gothic style, proud googly-eyed gremlin character, silver and gold color scheme, roaring stance with raised head, cliffs background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9dbf9790-f1e8-4114-aa1d-0e192c18ecbf,Holo Tiger of Silver Gothic,"dark ornate details, elegant gothic style, aggressive holo tiger character, silver and gold color scheme, roaring with mouth open, water droplets, flowing water elements, blue shimmer, lagoon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c7b8a732-be58-4cf9-a70f-1e039c57c432,The Proud Sphere Sprite,"cute figurine style, proud sphere sprite character, silver and gold color scheme, fierce roar pose, glowing aura, light rays, radiant effect, volcano background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8ffc5d3b-e539-475b-ab26-8353b69d0381,Proud Gold Summer Blaze,"cute figurine style, proud summer blaze character, gold and brown color scheme, fierce roar pose, floating debris, gravity distortion effects, jungle background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
93f167d5-ec39-4d63-bdf5-08b2b7b6262a,Silverwing Kitsune,"dark ornate details, elegant gothic style, proud kitsune character, silver and gold color scheme, roaring stance with raised head, small leaves, flower details, natural elements, ocean background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
24a89348-232c-4b15-b035-9342c1af6045,The Aggressive Sphere Sprite,"dark ornate details, elegant gothic style, aggressive sphere sprite character, gold and brown color scheme, fierce roar pose, magical sparkles, mystical runes, arcane glow, desert background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
be9ae7cf-e5b3-4fc1-a428-b9851382f3fe,Gold Naturalistic Googly-eyed Gremlin,"cute figurine style, proud googly-eyed gremlin character, gold and flame color scheme, roaring with mouth open, dimension fold background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a3c0f933-ba21-4e60-ac8d-cd2d3ee0eeaf,Naturalistic Frost Phoenix of Phoenix,"cute figurine style, proud frost phoenix character, gold and brown color scheme, roaring with mouth open, void energy, dark particles, chronoscape background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
710b4fe7-9409-4e12-972e-0bf4934708eb,Unicorn of Gold Naturalistic,"cute figurine style, proud unicorn character, gold and flame color scheme, fierce roar pose, electric sparks, lightning details, energy crackling, cyberspace background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e82fb7c5-cd15-4854-8684-5fc73c1a78a3,The Aggressive Ant,"cute figurine style, aggressive ant character, gold and flame color scheme, roaring stance with raised head, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0b54ee3f-1c25-4dc6-9926-2290be877383,Bug Monster of Silver Gothic,"dark ornate details, elegant gothic style, proud bug monster character, silver and gold color scheme, fierce roar pose, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ac118493-6f6a-4a95-bac1-36036b327a00,Echo Orb of Gold Gothic,"dark ornate details, elegant gothic style, aggressive echo orb character, gold and flame color scheme, fierce roar pose, glade background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d6e6eaa5-4c33-4662-8ff7-ba506d145684,Gothic Pixel Pet of Abstract,"dark ornate details, elegant gothic style, proud pixel pet character, gold and flame color scheme, roaring with mouth open, floating debris, gravity distortion effects, sacred grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
